somNodeID,population,pct_white,pct_black,pct_hispan,pct_other,pct_female,median_age,all_rate,MDDO_rate,NPPA_rate,pct_uninsu
39,62697.333333333336,92.89974466959636,1.5099640289942424,3.4462226231892905,1.2075076699256897,49.93356196085612,35.86666742960612,18.112521489461262,16.363146781921387,1.7493750055631,4.56157922744751
40,23700.0,94.49318313598633,2.24491810798645,2.928593158721924,0.8284446597099304,49.67990684509277,40.64999961853027,13.644577026367188,12.448150157928467,1.1964266300201416,4.465534448623657
41,41051.0,95.4911600748698,0.6525686283906301,1.5245721737543743,0.2748674402634303,49.3237559000651,38.63333384195963,8.106146415074667,6.782502810160319,1.3236438035964966,3.9218817551930747
42,20740.428571428572,96.01361083984375,0.37240162917545866,1.4035157987049647,0.3296928746359689,49.046160561697825,42.12857110159738,5.919509751456125,5.213810988834926,0.7056988222258431,3.7873178890773227
43,26468.0,95.60707092285156,0.2577269971370697,1.040437489748001,0.16076713055372238,49.434858322143555,44.25,10.791294574737549,9.359711170196533,1.431583821773529,5.2137131690979
44,25855.333333333332,94.59734344482422,0.4978012243906657,1.5564686457316081,0.5440558095773061,49.18274688720703,48.06666564941406,7.00443967183431,5.764825503031413,1.2396141688028972,6.007109483083089
45,127628.33333333333,92.70060221354167,1.1468977530797322,2.591943383216858,0.8812153935432434,48.879923502604164,36.333333333333336,29.457571665445965,26.365200678507488,3.0923707087834678,4.965463320414226
46,134859.0,90.79557037353516,0.6236143112182617,2.218613624572754,0.9068731069564819,49.499847412109375,39.400001525878906,26.991153717041016,22.097152709960938,4.89400053024292,5.81866979598999
47,29055.5,94.72370147705078,0.7847373634576797,2.083914041519165,0.6830574870109558,49.925222396850586,40.60000038146973,23.31011199951172,19.812567234039307,3.4975449442863464,4.934316158294678
48,49699.833333333336,93.22633616129558,2.159492641687393,2.161037862300873,0.6575898254911104,50.23741785685221,40.416666666666664,13.991142590840658,11.793964862823486,2.197177449862162,3.9665491580963135
49,30300.5,94.30433654785156,1.9521230161190033,2.011616885662079,0.4745081439614296,49.716976165771484,40.89999961853027,10.737061023712158,8.413464069366455,2.3235968351364136,3.0911086797714233
50,26664.0,96.79914093017578,0.8111604452133179,1.6576208472251892,0.4466979503631592,49.61211585998535,41.94999885559082,6.888458490371704,5.030400276184082,1.8580580949783325,3.367624878883362
51,18742.0,96.52117919921875,0.2774517238140106,1.5153131484985352,0.22943122684955597,49.877281188964844,42.29999923706055,1.067121982574463,0.5335609912872314,0.5335609912872314,3.654892683029175
52,12519.75,97.3346176147461,0.2841463088989258,1.5362244099378586,0.5713558942079544,49.85558223724365,45.27499961853027,5.105187505483627,4.584282249212265,0.5209052413702011,4.858710050582886
53,18893.5,96.2026481628418,0.3982119970023632,1.794427067041397,0.5364174321293831,49.81415939331055,48.97499942779541,8.36102482676506,7.5610255897045135,0.7999991774559021,5.468278527259827
54,189599.0,91.92559051513672,1.2385983914136887,3.4030855298042297,1.0308715030550957,50.11180877685547,39.55000019073486,36.01046562194824,31.87394666671753,4.136517405509949,4.222636342048645
55,200942.0,92.66952514648438,1.3630799055099487,1.1988533735275269,0.22145694494247437,49.77505874633789,40.79999923706055,29.560768127441406,24.285614013671875,5.275154113769531,4.551562309265137
56,50140.0,93.56394805908204,1.4656549751758576,2.5861732006072997,0.8499021053314209,48.085828399658205,43.75999984741211,27.82804641723633,22.89167709350586,4.936369466781616,5.351865959167481
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,23830.75,96.02089881896973,0.5085672959685326,1.927753359079361,0.6885959357023239,50.02885055541992,40.375000953674316,11.619773149490356,7.79995858669281,3.8198147416114807,4.138220489025116
59,15016.5,97.82671546936035,0.3913012407720089,1.3242409825325012,0.43433193676173687,50.175275802612305,43.5,10.366514205932617,7.588290572166443,2.7782234251499176,4.166093230247498
60,10671.0,97.27117665608723,0.23537317911783853,1.0377320647239685,0.2889038473367691,50.22213617960612,44.199999491373696,7.227241675059001,5.06032927831014,2.166912317276001,4.069971243540446
61,13665.333333333334,97.82866032918294,0.4995327939589818,1.996024489402771,0.6786382595698038,50.455113093058266,44.18333307902018,3.9661738077799478,3.2290010253588357,0.7371727625528971,4.300942659378052
62,12372.0,98.05002021789551,0.28528790175914764,3.1427994668483734,1.1286306157708168,50.69380855560303,45.35000038146973,3.660500645637512,2.9798656702041626,0.6806349754333496,5.300726294517517
63,22653.5,96.86281204223633,0.4807928651571274,2.01758074760437,0.8137695044279099,50.43730545043945,43.55000114440918,37.75648307800293,32.74335479736328,5.013128280639648,5.068577289581299
64,24053.333333333332,95.48748779296875,1.0875622034072876,3.067095398902893,1.0467130442460377,48.96225102742513,44.46666717529297,32.411153157552086,24.405315399169922,8.005837599436441,4.809161980946858
65,28216.5,96.56885147094727,0.3203538656234741,1.6807227730751038,0.5665759742259979,49.261749267578125,45.900001525878906,19.262216567993164,13.540606498718262,5.721609592437744,5.720785617828369
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,14016.5,96.95103073120117,0.257283091545105,0.9538855850696564,0.24013236165046692,49.35448455810547,46.85000038146973,14.441391468048096,9.37159013748169,5.069801092147827,4.190053820610046
68,7833.0,98.0762456258138,0.29367322226365405,2.119532068570455,0.7022883395353953,50.241570790608726,46.09999974568685,11.275768597920736,9.082367897033691,2.193400422732035,3.921005646387736
69,12061.5,96.71560287475586,0.6878369823098183,1.598341315984726,0.5321670323610306,51.1675910949707,44.650001525878906,9.25173807144165,8.721290588378906,0.5304477214813232,3.8237006664276123
70,12793.0,97.8930492401123,0.708227813243866,2.796943247318268,1.1486200243234634,51.450886726379395,44.20000076293945,5.050653874874115,4.04198557138443,1.0086683332920074,4.157879292964935
71,8612.75,96.8034839630127,0.3740607984364033,5.3361194133758545,2.555371403694153,51.25813293457031,43.875,4.067477345466614,3.4003080129623413,0.6671693623065948,5.4760624170303345
72,72420.14285714286,93.36672101702008,1.55599422114236,2.3197412320545743,0.6940088633980069,50.23020499093192,41.54285703386579,55.89990506853376,47.13919721330915,8.760706492832728,4.717273133141654
73,29716.333333333332,95.44631958007812,0.6893135607242584,4.493915875752767,1.730274647474289,50.283074696858726,42.766666412353516,35.50019200642904,26.82997449239095,8.670217990875244,5.007138093312581
74,6271.5,97.66095733642578,0.12318791635334492,2.371888965368271,0.801944375038147,50.91653251647949,48.04999923706055,25.605998039245605,16.100590705871582,9.50540828704834,5.8067851066589355
75,10546.5,96.96694278717041,0.40104440972208977,2.798212021589279,1.2098302468657494,51.28675889968872,45.13749980926514,20.012711763381958,13.701022416353226,6.311689496040344,5.082076251506805
76,10864.5,98.82046318054199,0.28246158361434937,1.7653861343860626,0.6126318573951721,51.35425853729248,45.02499961853027,15.099025964736938,9.899536371231079,5.19948935508728,5.102169752120972
77,11226.5,98.4609769185384,0.3948701520760854,1.4996954997380574,0.5416328087449074,50.940102895100914,46.050000508626304,12.093544165293375,8.22711984316508,3.8664245208104453,4.621899167696635
78,14120.0,98.09846801757813,0.3586731493473053,1.8668654918670655,0.5296545177698135,51.13177261352539,45.07999954223633,13.613672637939453,11.849086952209472,1.7645856618881226,4.387643623352051
79,8595.166666666666,99.14248530069987,0.35958338777224225,1.7579199175039928,0.623152956366539,51.826193491617836,45.61666615804037,9.869089365005493,8.737494985262552,1.1315945585568745,4.596398671468099
80,16492.5,97.37829971313477,1.1686879694461823,5.511938810348511,1.4619632959365845,52.907508850097656,42.60000038146973,4.173837304115295,2.575725793838501,1.5981113910675049,5.150847673416138
