"name.x","fips","population.x","pop_sqmi.x","white.x","black.x","hispanic.x","other_race.x","pct_male.x","pct_female.x","med_age.x","all_rate.x","mddo_rate.x","nppa_rate.x","count_all.x","mddo_count.x","nppa_count.x","name.y","population.y","pop_sqmi.y","white.y","black.y","hispanic.y","other_race.y","pct_male.y","pct_female.y","med_age.y","all_rate.y","mddo_rate.y","nppa_rate.y","count_all.y","mddo_count.y","nppa_count.y","year","pct_change_all","pct_change_mddo","pct_change_nppa"
"Sherburne",27141,90164,200,92.2884965174571,1.87325318308859,2.15274388891354,0.566745042367242,50.2118362095737,47.9415287697973,33.9,31.2763408899339,27.5054345415022,3.77090634843175,282,248,34,"Sherburne",90164,200,92.2884965174571,1.87325318308859,2.15274388891354,0.566745042367242,50.2118362095737,47.9415287697973,33.9,12.0890821170312,9.64908389157535,2.43999822545584,109,87,22,"2019 - 2021",0.191872587729027,0.178563506499268,0.0133090812297591
"Stearns",27145,153212,110.2,90.2422786726888,3.04023183562645,2.73477273320628,1.22118371929092,49.5607393676735,48.7618463305746,33.4,29.5016056183589,22.5178184476412,6.9837871707177,452,345,107,"Stearns",153212,110.2,90.2422786726888,3.04023183562645,2.73477273320628,1.22118371929092,49.5607393676735,48.7618463305746,33.4,27.0213821371694,19.6459807325797,7.37540140458972,414,301,113,"2019 - 2021",0.0248022348118946,0.0287183771506148,-0.0039161423387202
"Stevens",27149,9773,17,93.2160032743272,0.777652716668372,3.44827586206897,1.31996316381868,49.1046761485726,50.4144070398035,34,12.2787271052901,10.2322725877417,2.04645451754835,12,10,2,"Stevens",9773,17,93.2160032743272,0.777652716668372,3.44827586206897,1.31996316381868,49.1046761485726,50.4144070398035,34,7.16259081141922,6.13936355264504,1.02322725877417,7,6,1,"2019 - 2021",0.0511613629387087,0.040929090350967,0.0102322725877417
"Swift",27151,9505,12.6,99.4529195160442,0.515518148342977,3.68227248816412,1.35718043135192,51.814834297738,51.109942135718,44.4,10.5207785376118,9.4687006838506,1.05207785376118,10,9,1,"Swift",9505,12.6,99.4529195160442,0.515518148342977,3.68227248816412,1.35718043135192,51.814834297738,51.109942135718,44.4,13.6770120988953,12.6249342451341,1.05207785376118,13,12,1,"2019 - 2021",-0.0315623356128353,-0.0315623356128353,0
"Todd",27153,24702,25.2,96.0529511780423,0.380535988988746,5.21415270018622,2.08889968423609,51.5990608047931,49.1822524491944,41.8,12.9544166464254,9.71581248481904,3.23860416160635,32,24,8,"Todd",24702,25.2,96.0529511780423,0.380535988988746,5.21415270018622,2.08889968423609,51.5990608047931,49.1822524491944,41.8,10.1206380050198,7.28685936361428,2.83377864140555,25,18,7,"2019 - 2021",0.0283377864140555,0.0242895312120476,0.00404825520200793
"Traverse",27155,3493,6,95.9633552819926,0.372172917263098,1.43143429716576,0.257658173489837,50.586888061838,51.2739765244775,47.7,11.4514743773261,2.86286859433152,8.58860578299456,4,1,3,"Traverse",3493,6,95.9633552819926,0.372172917263098,1.43143429716576,0.257658173489837,50.586888061838,51.2739765244775,47.7,11.4514743773261,2.86286859433152,8.58860578299456,4,1,3,"2019 - 2021",0,0,0
"Wadena",27159,13682,25.2,97.7927203625201,0.81128489986844,1.28636164303464,0.29235491887151,49.9269112702821,51.2498172781757,43.4,3.65443648589387,2.9235491887151,0.730887297178775,5,4,1,"Wadena",13682,25.2,97.7927203625201,0.81128489986844,1.28636164303464,0.29235491887151,49.9269112702821,51.2498172781757,43.4,10.2324221605028,5.8470983774302,4.38532378307265,14,8,6,"2019 - 2021",-0.0657798567460898,-0.029235491887151,-0.0365443648589387
"Wilkin",27167,6634,8.8,96.1863129333735,0.226107928851372,1.95960205004522,0.406994271932469,50.2713295146216,48.8543864938197,43.3,18.0886343081097,18.0886343081097,0,12,12,0,"Wilkin",6634,8.8,96.1863129333735,0.226107928851372,1.95960205004522,0.406994271932469,50.2713295146216,48.8543864938197,43.3,12.0590895387398,12.0590895387398,0,8,8,0,"2019 - 2021",0.0602954476936991,0.0602954476936991,0
"Wright",27171,127723,178.8,92.7929973458187,1.03975008416652,2.38954612716582,0.788424950870243,49.0295404899666,48.6036187687417,34.6,14.8759424692499,12.7619927499354,2.11394971931445,190,163,27,"Wright",127723,178.8,92.7929973458187,1.03975008416652,2.38954612716582,0.788424950870243,49.0295404899666,48.6036187687417,34.6,11.9790484094486,10.0216875582315,1.95736085121709,153,128,25,"2019 - 2021",0.0289689405980129,0.0274030519170392,0.00156588868097367
"Yellow Medicine",27173,10336,13.5,94.8722910216718,0.154798761609907,3.84094427244582,1.33513931888545,51.5479876160991,49.4388544891641,42.8,27.0897832817337,25.1547987616099,1.93498452012384,28,26,2,"Yellow Medicine",10336,13.5,94.8722910216718,0.154798761609907,3.84094427244582,1.33513931888545,51.5479876160991,49.4388544891641,42.8,5.80495356037152,4.8374613003096,0.96749226006192,6,5,1,"2019 - 2021",0.212848297213622,0.203173374613003,0.0096749226006192
"Allamakee",19005,14630,22.2,93.984962406015,0.772385509227615,5.1742993848257,1.9958988380041,49.9658236500342,47.9835953520164,44,54.6821599453178,41.6951469583049,12.987012987013,80,61,19,"Allamakee",14630,22.2,93.984962406015,0.772385509227615,5.1742993848257,1.9958988380041,49.9658236500342,47.9835953520164,44,32.8092959671907,22.5563909774436,10.2529049897471,48,33,15,"2019 - 2021",0.218728639781271,0.191387559808612,0.0273410799726589
"Appanoose",19007,12739,24.7,98.7989638119162,0.494544312740404,1.42083366041291,0.266896930685297,49.2267838919852,51.9350027474684,44.2,9.41989167124578,9.41989167124578,0,12,12,0,"Appanoose",12739,24.7,98.7989638119162,0.494544312740404,1.42083366041291,0.266896930685297,49.2267838919852,51.9350027474684,44.2,11.7748645890572,10.2048826438496,1.56998194520763,15,13,2,"2019 - 2021",-0.0235497291781145,-0.00784990972603815,-0.0156998194520763
"Benton",19011,26277,36.6,97.3056284964037,0.388172165772348,1.046542603798,0.201697301822887,49.5756745442783,49.6593979525821,40.8,3.80560946835636,3.42504852152072,0.380560946835636,10,9,1,"Benton",26277,36.6,97.3056284964037,0.388172165772348,1.046542603798,0.201697301822887,49.5756745442783,49.6593979525821,40.8,3.04448757468509,2.66392662784945,0.380560946835636,8,7,1,"2019 - 2021",0.00761121893671271,0.00761121893671271,0
"Black Hawk",19013,133885,233.8,83.8144676401389,8.69402845725809,3.66508570788363,1.52743025731038,47.5841207006013,50.328266796131,34.5,17.0295402771035,13.0709190723382,3.95862120476528,228,175,53,"Black Hawk",133885,233.8,83.8144676401389,8.69402845725809,3.66508570788363,1.52743025731038,47.5841207006013,50.328266796131,34.5,14.0419016319976,10.6808081562535,3.36109347574411,188,143,45,"2019 - 2021",0.0298763864510587,0.023901109160847,0.00597527729021175
"Bremer",19017,24998,56.9,94.4115529242339,0.764061124889991,0.95607648611889,0.244019521561725,47.4797983838707,49.6319705576446,39.3,10.0008000640051,8.4006720537643,1.60012801024082,25,21,4,"Bremer",24998,56.9,94.4115529242339,0.764061124889991,0.95607648611889,0.244019521561725,47.4797983838707,49.6319705576446,39.3,10.8008640691255,8.4006720537643,2.40019201536123,27,21,6,"2019 - 2021",-0.0080006400512041,0,-0.0080006400512041
"Buchanan",19019,21017,36.7,97.5638768615882,0.318789551315602,1.15620688014464,0.171289908169577,49.4885093019936,50.2307655707285,38.9,7.61288480753676,6.66127420659466,0.951610600942094,16,14,2,"Buchanan",21017,36.7,97.5638768615882,0.318789551315602,1.15620688014464,0.171289908169577,49.4885093019936,50.2307655707285,38.9,8.56449540847885,7.13707950706571,1.42741590141314,18,15,3,"2019 - 2021",-0.00951610600942094,-0.00475805300471047,-0.00475805300471047
"Butler",19023,15522,26.7,94.2919726839325,0.16750418760469,0.85684834428553,0.231928875144956,47.2683932482927,48.5117897178199,43.7,5.15397500322123,2.57698750161062,2.57698750161062,8,4,4,"Butler",15522,26.7,94.2919726839325,0.16750418760469,0.85684834428553,0.231928875144956,47.2683932482927,48.5117897178199,43.7,3.86548125241593,2.57698750161062,1.28849375080531,6,4,2,"2019 - 2021",0.0128849375080531,0,0.0128849375080531
"Cedar",19031,18742,32.2,96.521182371145,0.277451712730765,1.51531320029879,0.229431223988902,48.8261658307545,49.8772809732152,42.3,3.20136591612421,2.66780493010351,0.533560986020702,6,5,1,"Cedar",18742,32.2,96.521182371145,0.277451712730765,1.51531320029879,0.229431223988902,48.8261658307545,49.8772809732152,42.3,2.66780493010351,2.13424394408281,0.533560986020702,5,4,1,"2019 - 2021",0.00533560986020702,0.00533560986020702,0
"Cerro Gordo",19033,43701,76,96.0252625798037,1.32262419624265,3.87634150248278,0.951923296949727,49.2940664973342,51.735658222924,43.2,41.4178165259376,34.5529850575502,6.86483146838745,181,151,30,"Cerro Gordo",43701,76,96.0252625798037,1.32262419624265,3.87634150248278,0.951923296949727,49.2940664973342,51.735658222924,43.2,45.3078876913572,36.3836067824535,8.92428090890369,198,159,39,"2019 - 2021",-0.0389007116541956,-0.0183062172490332,-0.0205944944051624
"Chickasaw",19037,12362,24.5,98.0342986571752,0.331661543439573,2.1760232972011,1.36709270344604,50.5986086393787,50.0242679178127,43.6,9.70716712506067,8.89823653130561,0.808930593755056,12,11,1,"Chickasaw",12362,24.5,98.0342986571752,0.331661543439573,2.1760232972011,1.36709270344604,50.5986086393787,50.0242679178127,43.6,5.66251415628539,4.85358356253033,0.808930593755056,7,6,1,"2019 - 2021",0.0404465296877528,0.0404465296877528,0
"Clayton",19043,18094,22.8,97.9938101027965,0.337128329833094,1.69116834309716,0.607936332485907,50.1768542058141,50.0165800817951,45,4.97402453852106,4.97402453852106,0,9,9,0,"Clayton",18094,22.8,97.9938101027965,0.337128329833094,1.69116834309716,0.607936332485907,50.1768542058141,50.0165800817951,45,7.73737150436609,6.63203271802808,1.10533878633801,14,12,2,"2019 - 2021",-0.0276334696584503,-0.0165800817950702,-0.0110533878633801
"Clinton",19045,48745,68.6,94.6804800492358,2.64847676684788,2.55000512873115,0.74058877833624,49.5743153143912,51.1867883885527,41.4,9.84716381167299,8.41111908913735,1.43604472253564,48,41,7,"Clinton",48745,68.6,94.6804800492358,2.64847676684788,2.55000512873115,0.74058877833624,49.5743153143912,51.1867883885527,41.4,13.5398502410504,12.5141040106678,1.0257462303826,66,61,5,"2019 - 2021",-0.0369268642937737,-0.0410298492153041,0.00410298492153041
"Davis",19051,8923,17.7,96.5370391124061,0.0784489521461392,0.952594418917404,0.235346856438418,48.6383503306063,49.4564608315589,38.5,8.96559453098734,7.84489521461392,1.12069931637342,8,7,1,"Davis",8923,17.7,96.5370391124061,0.0784489521461392,0.952594418917404,0.235346856438418,48.6383503306063,49.4564608315589,38.5,8.96559453098734,7.84489521461392,1.12069931637342,8,7,1,"2019 - 2021",0,0,0
"Delaware",19055,18222,31.5,96.07617166063,0.263417846559104,0.76281418066074,0.137196795082867,48.7048622544177,48.7816924596641,42,8.23180770497201,8.23180770497201,0,15,15,0,"Delaware",18222,31.5,96.07617166063,0.263417846559104,0.76281418066074,0.137196795082867,48.7048622544177,48.7816924596641,42,9.32938206563495,7.68302052464055,1.6463615409944,17,14,3,"2019 - 2021",-0.0109757436066293,0.00548787180331467,-0.016463615409944
"Des Moines",19057,40436,94.1,90.7706004550401,5.06479374814522,2.57691166287467,0.573746166782075,48.471658917796,51.2538332179246,41.6,18.0532199030567,14.3436541695519,3.7095657335048,73,58,15,"Des Moines",40436,94.1,90.7706004550401,5.06479374814522,2.57691166287467,0.573746166782075,48.471658917796,51.2538332179246,41.6,19.7843505786923,17.0640023741221,2.72034820457019,80,69,11,"2019 - 2021",-0.0173113067563557,-0.0272034820457018,0.00989217528934613
"Dubuque",19061,97170,157.6,90.6576103735721,2.55840279921787,1.85962745703406,0.528969846660492,47.4755582998868,48.9050118349285,38.5,15.9514253370382,12.4524030050427,3.49902233199547,155,121,34,"Dubuque",97170,157.6,90.6576103735721,2.55840279921787,1.85962745703406,0.528969846660492,47.4755582998868,48.9050118349285,38.5,16.0543377585675,12.6582278481013,3.39610991046619,156,123,33,"2019 - 2021",-0.00102912421529279,-0.00205824843058557,0.00102912421529279
"Fayette",19065,20950,28.6,96.673031026253,0.945107398568019,1.81384248210024,0.443914081145585,49.7947494033413,49.8711217183771,43,27.6849642004773,21.9570405727924,5.72792362768496,58,46,12,"Fayette",20950,28.6,96.673031026253,0.945107398568019,1.81384248210024,0.443914081145585,49.7947494033413,49.8711217183771,43,36.2768496420048,27.2076372315036,9.06921241050119,76,57,19,"2019 - 2021",-0.0859188544152745,-0.0525059665871122,-0.0334128878281623
"Floyd",19067,16139,32.2,96.784187372204,1.25782266559266,2.05093252370035,0.687774955077762,49.5012082532995,51.514963752401,43.2,8.05502199640622,6.81578784311296,1.23923415329326,13,11,2,"Floyd",16139,32.2,96.784187372204,1.25782266559266,2.05093252370035,0.687774955077762,49.5012082532995,51.514963752401,43.2,8.05502199640622,6.81578784311296,1.23923415329326,13,11,2,"2019 - 2021",0,0,0
"Franklin",19069,10839,18.6,92.2686594704308,0.350585847402897,11.1541655134237,3.87489620813728,49.635575237568,48.8974997693514,42.7,16.6066980348741,15.6841036996033,0.922594335270781,18,17,1,"Franklin",10839,18.6,92.2686594704308,0.350585847402897,11.1541655134237,3.87489620813728,49.635575237568,48.8974997693514,42.7,11.9937263585202,11.0711320232494,0.922594335270781,13,12,1,"2019 - 2021",0.0461297167635391,0.0461297167635391,0
"Grundy",19075,12400,24.7,98.9435483870968,0.225806451612903,0.983870967741935,0.25,49.6451612903226,50.7822580645161,43,8.87096774193548,5.64516129032258,3.2258064516129,11,7,4,"Grundy",12400,24.7,98.9435483870968,0.225806451612903,0.983870967741935,0.25,49.6451612903226,50.7822580645161,43,3.2258064516129,2.41935483870968,0.806451612903226,4,3,1,"2019 - 2021",0.0564516129032258,0.032258064516129,0.0241935483870968
"Hardin",19083,17411,30.5,96.4849807592901,1.24633852162426,3.73901556487278,1.17741657572799,50.0660501981506,50.6403997472862,43.6,9.76394233530527,8.04089368789846,1.72304864740681,17,14,3,"Hardin",17411,30.5,96.4849807592901,1.24633852162426,3.73901556487278,1.17741657572799,50.0660501981506,50.6403997472862,43.6,6.31784504049164,5.16914594222044,1.14869909827121,11,9,2,"2019 - 2021",0.0344609729481362,0.0287174774567802,0.00574349549135604
"Henry",19087,20154,46.2,92.0760146869108,2.21792200059542,3.79081075716979,1.35953160662896,51.1560980450531,48.7992458072839,40.2,4.96179418477722,3.47325592934405,1.48853825543316,10,7,3,"Henry",20154,46.2,92.0760146869108,2.21792200059542,3.79081075716979,1.35953160662896,51.1560980450531,48.7992458072839,40.2,6.45033244021038,4.96179418477722,1.48853825543316,13,10,3,"2019 - 2021",-0.0148853825543316,-0.0148853825543316,0
"Howard",19089,9566,20.2,98.055613631612,0.261342253815597,1.23353543800962,0.407693915952331,49.6132134643529,50.3867865356471,42.1,7.31758310683671,6.27221409157433,1.04536901526239,7,6,1,"Howard",9566,20.2,98.055613631612,0.261342253815597,1.23353543800962,0.407693915952331,49.6132134643529,50.3867865356471,42.1,8.3629521220991,6.27221409157433,2.09073803052478,8,6,2,"2019 - 2021",-0.0104536901526239,0,-0.0104536901526239
"Iowa",19095,16548,28.2,96.7005076142132,0.344452501812908,1.85520908871163,0.531786318588349,48.761179598743,50.0725163161711,42.3,8.46023688663283,6.04302634759487,2.41721053903795,14,10,4,"Iowa",16548,28.2,96.7005076142132,0.344452501812908,1.85520908871163,0.531786318588349,48.761179598743,50.0725163161711,42.3,7.85593425187334,6.04302634759487,1.81290790427846,13,10,3,"2019 - 2021",0.00604302634759488,0,0.00604302634759488
"Jackson",19097,19704,30.3,98.1475842468534,0.309581810799838,1.1165245635404,0.340032480714576,49.9695493300853,50.7612667478684,43.8,6.09013398294762,6.09013398294762,0,12,12,0,"Jackson",19704,30.3,98.1475842468534,0.309581810799838,1.1165245635404,0.340032480714576,49.9695493300853,50.7612667478684,43.8,6.59764514819326,6.09013398294762,0.507511165245635,13,12,1,"2019 - 2021",-0.00507511165245635,0,-0.00507511165245635
"Jasper",19099,36780,50.2,96.8977705274606,1.2778684067428,1.46003262642741,0.361609570418706,51.0168569874932,49.1517128874388,41.6,7.8847199564981,5.16585100598151,2.71886895051659,29,19,10,"Jasper",36780,50.2,96.8977705274606,1.2778684067428,1.46003262642741,0.361609570418706,51.0168569874932,49.1517128874388,41.6,7.61283306144644,5.16585100598151,2.44698205546493,28,19,9,"2019 - 2021",0.00271886895051659,0,0.00271886895051659
"Jefferson",19101,16979,38.9,86.9250250309206,1.26038046999234,2.41474762942458,0.848106484480829,52.9889863949585,46.2100241474763,43.6,6.47859120089522,2.9448141822251,3.53377701867012,11,5,6,"Jefferson",16979,38.9,86.9250250309206,1.26038046999234,2.41474762942458,0.848106484480829,52.9889863949585,46.2100241474763,43.6,7.06755403734024,3.53377701867012,3.53377701867012,12,6,6,"2019 - 2021",-0.0058896283644502,-0.0058896283644502,0
"Johnson",19103,136741,219.4,81.9673689676103,4.61090675071851,4.5341192473362,1.73466626688411,47.8729861563101,47.8422711549572,29.4,27.4241083508238,23.9869534375206,3.43715491330325,375,328,47,"Johnson",136741,219.4,81.9673689676103,4.61090675071851,4.5341192473362,1.73466626688411,47.8729861563101,47.8422711549572,29.4,24.4988701267359,20.6229294798195,3.87594064691643,335,282,53,"2019 - 2021",0.0292523822408787,0.0336402395770106,-0.00438785733613181
"Jones",19105,20778,36,95.7791895273847,1.96361536240254,1.29945134276639,0.31283087881413,51.5593416113197,47.7668688035422,42.6,6.25661757628261,4.33150447588796,1.92511310039465,13,9,4,"Jones",20778,36,95.7791895273847,1.96361536240254,1.29945134276639,0.31283087881413,51.5593416113197,47.7668688035422,42.6,6.25661757628261,4.81278275098662,1.44383482529599,13,10,3,"2019 - 2021",0,-0.00481278275098662,0.00481278275098662
"Keokuk",19107,10559,18.2,97.916469362629,0.473529690311583,0.852353442560849,0.265176626574486,49.4933232313666,50.0520882659343,43.7,2.8411781418695,1.89411876124633,0.947059380623165,3,2,1,"Keokuk",10559,18.2,97.916469362629,0.473529690311583,0.852353442560849,0.265176626574486,49.4933232313666,50.0520882659343,43.7,4.73529690311582,0.947059380623165,3.78823752249266,5,1,4,"2019 - 2021",-0.0189411876124633,0.00947059380623165,-0.028411781418695
"Lee",19111,35603,66.1,94.1971182203747,3.1401848158863,3.06715726202848,0.704996769935118,50.9254838075443,49.8019829789624,42.5,20.503890121619,17.9760132573098,2.52787686430919,73,64,9,"Lee",35603,66.1,94.1971182203747,3.1401848158863,3.06715726202848,0.704996769935118,50.9254838075443,49.8019829789624,42.5,17.9760132573098,14.6055107715642,3.37050248574558,64,52,12,"2019 - 2021",0.0252787686430919,0.0337050248574558,-0.00842625621436396
"Linn",19113,216389,298.6,88.6754872012903,3.85694282056851,2.55743129271821,0.698741618104432,48.0384862446797,49.5755329522296,36.5,15.7124437933536,12.8472334545656,2.86521033878802,340,278,62,"Linn",216389,298.6,88.6754872012903,3.85694282056851,2.55743129271821,0.698741618104432,48.0384862446797,49.5755329522296,36.5,18.1155234323371,15.0654608136273,3.05006261870982,392,326,66,"2019 - 2021",-0.024030796389835,-0.0221822735906169,-0.00184852279921807
"Louisa",19115,11344,27.2,90.5500705218618,0.528913963328632,15.8409732016925,6.51445698166432,51.0666431593794,49.3124118476728,39.8,0,0,0,0,0,0,"Louisa",11344,27.2,90.5500705218618,0.528913963328632,15.8409732016925,6.51445698166432,51.0666431593794,49.3124118476728,39.8,0.881523272214386,0.881523272214386,0,1,1,0,"2019 - 2021",-0.00881523272214386,-0.00881523272214386,0
"Lucas",19117,8900,20.5,98.5280898876404,0.191011235955056,1,0.269662921348315,49.7977528089888,50.1797752808989,44,2.24719101123596,1.12359550561798,1.12359550561798,2,1,1,"Lucas",8900,20.5,98.5280898876404,0.191011235955056,1,0.269662921348315,49.7977528089888,50.1797752808989,44,3.37078651685393,1.12359550561798,2.24719101123596,3,1,2,"2019 - 2021",-0.0112359550561798,0,-0.0112359550561798
"Mahaska",19123,22420,39.1,95.5753791257806,1.13291703835861,1.6057091882248,0.597680642283675,50.1873327386262,49.6387154326494,38.9,12.042818911686,9.81266726137377,2.23015165031222,27,22,5,"Mahaska",22420,39.1,95.5753791257806,1.13291703835861,1.6057091882248,0.597680642283675,50.1873327386262,49.6387154326494,38.9,4.90633363068689,4.014272970562,0.892060660124888,11,9,2,"2019 - 2021",0.0713648528099911,0.0579839429081178,0.0133809099018733
"Marion",19125,33731,59.1,95.4700423942368,0.66704218671252,1.57421956064155,0.269781506625952,49.0379769351635,49.7109483857579,38.4,14.2302333165338,8.59743262873914,5.63280068779461,48,29,19,"Marion",33731,59.1,95.4700423942368,0.66704218671252,1.57421956064155,0.269781506625952,49.0379769351635,49.7109483857579,38.4,13.3408437342504,8.00450624055023,5.33633749370016,45,27,18,"2019 - 2021",0.0088938958228336,0.00592926388188906,0.00296463194094453
"Marshall",19127,40733,71.1,88.5547344904623,1.66695308472246,17.22681855007,5.63670733803059,50.1509832322687,49.6403407556527,39.5,12.5205607247195,10.0655488179118,2.45501190680775,51,41,10,"Marshall",40733,71.1,88.5547344904623,1.66695308472246,17.22681855007,5.63670733803059,50.1509832322687,49.6403407556527,39.5,6.8740333390617,4.66452262293472,2.20951071612697,28,19,9,"2019 - 2021",0.0564652738565782,0.0540102619497705,0.00245501190680775
"Mitchell",19131,10973,23.4,96.7921261277682,0.191378838968377,1.00246058507245,0.364531121844528,48.3823931468149,49.8222910781008,44,2.73398341383396,2.73398341383396,0,3,3,0,"Mitchell",10973,23.4,96.7921261277682,0.191378838968377,1.00246058507245,0.364531121844528,48.3823931468149,49.8222910781008,44,3.64531121844527,1.82265560922264,1.82265560922264,4,2,2,"2019 - 2021",-0.00911327804611319,0.00911327804611319,-0.0182265560922264
"Monroe",19135,8122,18.7,95.5922186653534,0.270869244028564,2.08076828367397,0.49248953459739,48.9534597389805,49.1750800295494,42.1,11.0810145284413,6.15611918246737,4.9248953459739,9,5,4,"Monroe",8122,18.7,95.5922186653534,0.270869244028564,2.08076828367397,0.49248953459739,48.9534597389805,49.1750800295494,42.1,14.7746860379217,9.8497906919478,4.9248953459739,12,8,4,"2019 - 2021",-0.0369367150948042,-0.0369367150948042,0
"Muscatine",19139,43343,96.6,87.8134877604227,1.39814964354106,15.6957294142076,6.38857485637819,48.9744595436403,49.6458482338555,38.1,8.07512170361996,7.38296841473825,0.692153288881711,35,32,3,"Muscatine",43343,96.6,87.8134877604227,1.39814964354106,15.6957294142076,6.38857485637819,48.9744595436403,49.6458482338555,38.1,7.61368617769882,6.2293795999354,1.38430657776342,33,27,6,"2019 - 2021",0.00461435525921141,0.0115358881480285,-0.00692153288881711
"Polk",19153,453534,766.4,80.4559305366301,5.70034440637306,7.19835778574484,2.78457623904713,46.5612280446449,48.3908593402038,34.7,26.2824837829137,21.563984177592,4.71849960532176,1192,978,214,"Polk",453534,766.4,80.4559305366301,5.70034440637306,7.19835778574484,2.78457623904713,46.5612280446449,48.3908593402038,34.7,20.0425987908294,16.1399145378296,3.90268425299978,909,732,177,"2019 - 2021",0.0623988499208439,0.054240696397624,0.00815815352321987
"Poweshiek",19157,18852,32.2,95.2524931041799,1.16698493528538,2.41884150222788,0.779758115849777,49.1035433906217,51.2253341820497,40.9,15.3829832378527,13.7916401442818,1.59134309357097,29,26,3,"Poweshiek",18852,32.2,95.2524931041799,1.16698493528538,2.41884150222788,0.779758115849777,49.1035433906217,51.2253341820497,40.9,13.7916401442818,11.6698493528538,2.12179079142797,26,22,4,"2019 - 2021",0.0159134309357097,0.0212179079142796,-0.00530447697856991
"Scott",19163,169987,363,83.6928706312836,6.89935112685088,5.4104137375211,1.42834452046333,47.6371722543489,49.5608487707884,37.6,41.3561037020478,33.7084600587104,7.64764364333743,703,573,130,"Scott",169987,363,83.6928706312836,6.89935112685088,5.4104137375211,1.42834452046333,47.6371722543489,49.5608487707884,37.6,40.414855253637,32.7083835822739,7.7064716713631,687,556,131,"2019 - 2021",0.00941248448410761,0.0100007647643643,-0.000588280280256726
"Story",19169,93129,162.3,85.1979512289405,2.35801952130915,2.89383543257202,0.985729472022678,49.8362486443535,46.3121047149653,26.9,16.3214465955825,12.3484628848157,3.97298371076679,152,115,37,"Story",93129,162.3,85.1979512289405,2.35801952130915,2.89383543257202,0.985729472022678,49.8362486443535,46.3121047149653,26.9,14.71077752365,11.3820614416562,3.32871608199379,137,106,31,"2019 - 2021",0.0161066907193248,0.00966401443159489,0.00644267628772992
"Tama",19171,17933,24.8,85.7246417219651,0.334578709641443,7.36073161211175,2.82161378464284,48.6867785646573,50.3875536720013,41.8,3.90341827915017,2.78815591367869,1.11526236547148,7,5,2,"Tama",17933,24.8,85.7246417219651,0.334578709641443,7.36073161211175,2.82161378464284,48.6867785646573,50.3875536720013,41.8,2.78815591367869,1.67289354820722,1.11526236547148,5,3,2,"2019 - 2021",0.0111526236547148,0.0111526236547148,0
"Van Buren",19177,7576,15.4,98.1916578669483,0.197993664202746,1.16156282998944,0.158394931362196,50.2375923970433,49.6832101372756,43.2,9.23970432946146,7.91974656810982,1.31995776135164,7,6,1,"Van Buren",7576,15.4,98.1916578669483,0.197993664202746,1.16156282998944,0.158394931362196,50.2375923970433,49.6832101372756,43.2,11.8796198521647,10.5596620908131,1.31995776135164,9,8,1,"2019 - 2021",-0.0263991552270327,-0.0263991552270327,0
"Wapello",19179,35311,81,92.8945654328679,1.36501373509671,9.15861912718416,3.71555605901844,49.338732972728,51.5505083401773,39.7,14.1598935176007,11.0447169437286,3.11517657387216,50,39,11,"Wapello",35311,81,92.8945654328679,1.36501373509671,9.15861912718416,3.71555605901844,49.338732972728,51.5505083401773,39.7,26.9037976834414,20.1070487949931,6.79674888844836,95,71,24,"2019 - 2021",-0.127439041658407,-0.0906233185126448,-0.0368157231457619
"Warren",19181,47798,83.4,93.9097870203774,0.451901753211431,1.88083183396795,0.397506171806352,47.0877442570819,49.6213230679108,38.1,6.6948407883175,5.85798568977781,0.836855098539688,32,28,4,"Warren",47798,83.4,93.9097870203774,0.451901753211431,1.88083183396795,0.397506171806352,47.0877442570819,49.6213230679108,38.1,4.81191681660321,3.7658479434286,1.04606887317461,23,18,5,"2019 - 2021",0.018829239717143,0.0209213774634922,-0.00209213774634922
"Washington",19183,22229,38.9,93.5534661928112,0.65679967609879,5.11943857123577,1.36308425930091,47.8024202618201,49.8358000809753,41.5,7.19780466957578,4.94849071033335,2.24931395924243,16,11,5,"Washington",22229,38.9,93.5534661928112,0.65679967609879,5.11943857123577,1.36308425930091,47.8024202618201,49.8358000809753,41.5,8.09753025327275,5.84821629403032,2.24931395924243,18,13,5,"2019 - 2021",-0.00899725583696972,-0.00899725583696972,0
"Wayne",19185,6415,12.2,97.817614964926,0.280592361652377,1.07560405300078,0.483242400623539,48.6048324240062,51.2081060015589,45.2,29.618082618862,23.3826968043648,6.23538581449727,19,15,4,"Wayne",6415,12.2,97.817614964926,0.280592361652377,1.07560405300078,0.483242400623539,48.6048324240062,51.2081060015589,45.2,29.618082618862,23.3826968043648,6.23538581449727,19,15,4,"2019 - 2021",0,0,0
"Winneshiek",19191,21165,30.7,96.1351287502953,0.628395936687928,1.97495865816206,0.817387195842192,49.3739664540515,50.1110323647531,39.4,35.9083392393102,30.2386014646823,5.66973777462792,76,64,12,"Winneshiek",21165,30.7,96.1351287502953,0.628395936687928,1.97495865816206,0.817387195842192,49.3739664540515,50.1110323647531,39.4,21.7339948027404,17.9541696196551,3.77982518308528,46,38,8,"2019 - 2021",0.141743444365698,0.122844318450272,0.0188991259154264
